filename,label,cam
selfharm_day_0129_mint_sms_02-20of50,punching_wall,testbed
selfharm_night_0129_mint_sms_02-25of50,punching_wall,testbed
selfharm_night_0129_mint_sms_02-26of50,punching_wall,testbed
selfharm_night_0129_mint_sms_02-27of50,punching_wall,testbed
selfharm_night_0129_mint_sms_02-28of50,punching_wall,testbed
selfharm_night_0129_mint_sms_02-29of50,punching_wall,testbed
selfharm_day_0129_mint_sms_02-21of50,hittingbody,testbed
selfharm_day_0129_mint_sms_02-22of50,hittingbody,testbed
selfharm_day_0129_mint_sms_02-23of50,hittingbody,testbed
selfharm_day_0129_mint_sms_02-24of50,hittingbody,testbed
selfharm_day_0129_mint_sms_02-25of50,hittingbody,testbed
selfharm_night_0129_mint_sms_02-30of50,hittingbody,testbed
selfharm_night_0129_mint_sms_02-31of50,hittingbody,testbed
selfharm_night_0129_mint_sms_02-32of50,hittingbody,testbed
selfharm_night_0129_mint_sms_02-33of50,hittingbody,testbed
selfharm_night_0129_mint_sms_02-34of50,hittingbody,testbed
selfharm_day_0129_mint_sms_02-26of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-27of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-28of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-29of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-30of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-31of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-32of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-33of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-34of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-35of50,hittinghead_floor,testbed
selfharm_night_0129_mint_sms_02-35of50,hittinghead_floor,testbed
selfharm_night_0129_mint_sms_02-36of50,hittinghead_floor,testbed
selfharm_night_0129_mint_sms_02-37of50,hittinghead_floor,testbed
selfharm_night_0129_mint_sms_02-38of50,hittinghead_floor,testbed
selfharm_night_0129_mint_sms_02-39of50,hittinghead_floor,testbed
selfharm_day_0129_mint_sms_02-36of50,hittinghead_wall,testbed
selfharm_day_0129_mint_sms_02-36of50,hittinghead_wall,testbed
selfharm_day_0129_mint_sms_02-37of50,hittinghead_wall,testbed
selfharm_night_0129_mint_sms_02-41of50,hittinghead_wall,testbed
selfharm_night_0129_mint_sms_02-42of50,hittinghead_wall,testbed
selfharm_night_0129_mint_sms_02-43of50,hittinghead_wall,testbed
selfharm_night_0129_mint_sms_02-45of50,hittinghead_wall,testbed
selfharm_day_0129_mint_sms_02-38of50,punching_floor,testbed
selfharm_day_0129_mint_sms_02-39of50,punching_floor,testbed
selfharm_day_0129_mint_sms_02-40of50,punching_floor,testbed
selfharm_night_0129_mint_sms_02-40of50,punching_floor,testbed
selfharm_day_0129_mint_sms_02-41of50,choking_hand,testbed
selfharm_day_0129_mint_sms_02-42of50,choking_hand,testbed
selfharm_day_0129_mint_sms_02-43of50,choking_hand,testbed
selfharm_day_0129_mint_sms_02-44of50,choking_hand,testbed
selfharm_day_0129_mint_sms_02-45of50,choking_hand,testbed
selfharm_night_0129_mint_sms_02-46of50,choking_hand,testbed
selfharm_night_0129_mint_sms_02-47of50,choking_hand,testbed
selfharm_night_0129_mint_sms_02-48of50,choking_hand,testbed
selfharm_night_0129_mint_sms_02-49of50,choking_hand,testbed
selfharm_night_0129_mint_sms_02-50of50,choking_hand,testbed
selfharm_day_0901_black_lsh_01 - 1of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_02 - 1of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_01 - 2of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_02 - 2of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_01 - 3of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_02 - 3of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_01 - 4of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_02 - 4of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_01 - 5of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_02 - 5of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_01 - 1of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_02 - 1of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_01 - 2of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_02 - 2of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_01 - 3of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_02 - 3of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_01 - 4of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_02 - 4of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_01 - 5of60,scratching_neck,testbed
selfharm_night_0901_black_lsh_02 - 5of60,scratching_neck,testbed
selfharm_day_0901_black_lsh_01 - 6of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_02 - 6of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_01 - 7of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_02 - 7of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_01 - 8of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_02 - 8of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_01 - 9of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_02 - 9of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_01 - 10of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_02 - 10of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_01 - 6of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_02 - 6of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_01 - 7of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_02 - 7of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_01 - 8of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_02 - 8of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_01 - 9of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_02 - 9of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_01 - 10of60,scratching_arm,testbed
selfharm_night_0901_black_lsh_02 - 10of60,scratching_arm,testbed
selfharm_day_0901_black_lsh_01 - 11of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_02 - 11of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_01 - 12of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_02 - 12of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_01 - 13of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_02 - 13of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_01 - 14of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_02 - 14of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_01 - 15of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_02 - 15of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_01 - 11of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_02 - 11of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_01 - 12of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_02 - 12of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_01 - 13of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_02 - 13of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_01 - 14of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_02 - 14of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_01 - 15of60,choking_cloth,testbed
selfharm_night_0901_black_lsh_02 - 15of60,choking_cloth,testbed
selfharm_day_0901_black_lsh_01 - 16of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_02 - 16of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_01 - 17of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_02 - 17of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_01 - 18of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_02 - 18of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_01 - 19of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_02 - 19of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_01 - 20of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_02 - 20of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_01 - 16of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_02 - 16of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_01 - 17of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_02 - 17of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_01 - 18of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_02 - 18of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_01 - 19of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_02 - 19of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_01 - 20of60,kicking_wall,testbed
selfharm_night_0901_black_lsh_02 - 20of60,kicking_wall,testbed
selfharm_day_0901_black_lsh_01 - 21of60,punching_wall,testbed
selfharm_day_0901_black_lsh_02 - 21of60,punching_wall,testbed
selfharm_day_0901_black_lsh_01 - 22of60,punching_wall,testbed
selfharm_day_0901_black_lsh_02 - 22of60,punching_wall,testbed
selfharm_day_0901_black_lsh_01 - 23of60,punching_wall,testbed
selfharm_day_0901_black_lsh_02 - 23of60,punching_wall,testbed
selfharm_day_0901_black_lsh_01 - 24of60,punching_wall,testbed
selfharm_day_0901_black_lsh_02 - 24of60,punching_wall,testbed
selfharm_day_0901_black_lsh_01 - 25of60,punching_wall,testbed
selfharm_day_0901_black_lsh_02 - 25of60,punching_wall,testbed
selfharm_night_0901_black_lsh_01 - 21of60,punching_wall,testbed
selfharm_night_0901_black_lsh_02 - 21of60,punching_wall,testbed
selfharm_night_0901_black_lsh_01 - 22of60,punching_wall,testbed
selfharm_night_0901_black_lsh_02 - 22of60,punching_wall,testbed
selfharm_night_0901_black_lsh_01 - 23of60,punching_wall,testbed
selfharm_night_0901_black_lsh_02 - 23of60,punching_wall,testbed
selfharm_night_0901_black_lsh_01 - 24of60,punching_wall,testbed
selfharm_night_0901_black_lsh_02 - 24of60,punching_wall,testbed
selfharm_night_0901_black_lsh_01 - 25of60,punching_wall,testbed
selfharm_night_0901_black_lsh_02 - 25of60,punching_wall,testbed
selfharm_day_0901_black_lsh_01 - 26of60,hittingbody,testbed
selfharm_day_0901_black_lsh_02 - 26of60,hittingbody,testbed
selfharm_day_0901_black_lsh_01 - 27of60,hittingbody,testbed
selfharm_day_0901_black_lsh_02 - 27of60,hittingbody,testbed
selfharm_day_0901_black_lsh_01 - 28of60,hittingbody,testbed
selfharm_day_0901_black_lsh_02 - 28of60,hittingbody,testbed
selfharm_day_0901_black_lsh_01 - 29of60,hittingbody,testbed
selfharm_day_0901_black_lsh_02 - 29of60,hittingbody,testbed
selfharm_day_0901_black_lsh_01 - 30of60,hittingbody,testbed
selfharm_day_0901_black_lsh_02 - 30of60,hittingbody,testbed
selfharm_night_0901_black_lsh_01 - 26of60,hittingbody,testbed
selfharm_night_0901_black_lsh_02 - 26of60,hittingbody,testbed
selfharm_night_0901_black_lsh_01 - 27of60,hittingbody,testbed
selfharm_night_0901_black_lsh_02 - 27of60,hittingbody,testbed
selfharm_night_0901_black_lsh_01 - 28of60,hittingbody,testbed
selfharm_night_0901_black_lsh_02 - 28of60,hittingbody,testbed
selfharm_night_0901_black_lsh_01 - 29of60,hittingbody,testbed
selfharm_night_0901_black_lsh_02 - 29of60,hittingbody,testbed
selfharm_night_0901_black_lsh_01 - 30of60,hittingbody,testbed
selfharm_night_0901_black_lsh_02 - 30of60,hittingbody,testbed
selfharm_day_0901_black_lsh_01 - 31of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_02 - 31of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_01 - 32of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_02 - 32of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_01 - 33of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_02 - 33of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_01 - 34of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_02 - 34of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_01 - 35of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_02 - 35of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_01 - 31of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_02 - 31of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_01 - 32of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_02 - 32of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_01 - 33of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_02 - 33of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_01 - 34of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_02 - 34of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_01 - 35of60,selfharm_tool,testbed
selfharm_night_0901_black_lsh_02 - 35of60,selfharm_tool,testbed
selfharm_day_0901_black_lsh_01 - 36of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_02 - 36of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_01 - 37of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_02 - 37of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_01 - 38of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_02 - 38of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_01 - 39of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_02 - 39of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_01 - 40of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_02 - 40of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_01 - 36of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_02 - 36of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_01 - 37of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_02 - 37of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_01 - 38of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_02 - 38of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_01 - 39of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_02 - 39of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_01 - 40of60,hittinghead_floor,testbed
selfharm_night_0901_black_lsh_02 - 40of60,hittinghead_floor,testbed
selfharm_day_0901_black_lsh_01 - 41of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_02 - 41of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_01 - 42of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_02 - 42of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_01 - 43of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_02 - 43of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_01 - 44of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_02 - 44of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_01 - 45of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_02 - 45of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_01 - 41of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_02 - 41of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_01 - 42of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_02 - 42of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_01 - 43of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_02 - 43of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_01 - 44of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_02 - 44of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_01 - 45of60,hittinghead_wall,testbed
selfharm_night_0901_black_lsh_02 - 45of60,hittinghead_wall,testbed
selfharm_day_0901_black_lsh_01 - 46of60,punching_floor,testbed
selfharm_day_0901_black_lsh_02 - 46of60,punching_floor,testbed
selfharm_day_0901_black_lsh_01 - 47of60,punching_floor,testbed
selfharm_day_0901_black_lsh_02 - 47of60,punching_floor,testbed
selfharm_day_0901_black_lsh_01 - 48of60,punching_floor,testbed
selfharm_day_0901_black_lsh_02 - 48of60,punching_floor,testbed
selfharm_day_0901_black_lsh_01 - 49of60,punching_floor,testbed
selfharm_day_0901_black_lsh_02 - 49of60,punching_floor,testbed
selfharm_day_0901_black_lsh_01 - 50of60,punching_floor,testbed
selfharm_day_0901_black_lsh_02 - 50of60,punching_floor,testbed
selfharm_night_0901_black_lsh_01 - 46of60,punching_floor,testbed
selfharm_night_0901_black_lsh_02 - 46of60,punching_floor,testbed
selfharm_night_0901_black_lsh_01 - 47of60,punching_floor,testbed
selfharm_night_0901_black_lsh_02 - 47of60,punching_floor,testbed
selfharm_night_0901_black_lsh_01 - 48of60,punching_floor,testbed
selfharm_night_0901_black_lsh_02 - 48of60,punching_floor,testbed
selfharm_night_0901_black_lsh_01 - 49of60,punching_floor,testbed
selfharm_night_0901_black_lsh_02 - 49of60,punching_floor,testbed
selfharm_night_0901_black_lsh_01 - 50of60,punching_floor,testbed
selfharm_night_0901_black_lsh_02 - 50of60,punching_floor,testbed
selfharm_day_0901_black_lsh_01 - 51of60,choking_hand,testbed
selfharm_day_0901_black_lsh_02 - 51of60,choking_hand,testbed
selfharm_day_0901_black_lsh_01 - 52of60,choking_hand,testbed
selfharm_day_0901_black_lsh_02 - 52of60,choking_hand,testbed
selfharm_day_0901_black_lsh_01 - 53of60,choking_hand,testbed
selfharm_day_0901_black_lsh_02 - 53of60,choking_hand,testbed
selfharm_day_0901_black_lsh_01 - 54of60,choking_hand,testbed
selfharm_day_0901_black_lsh_02 - 54of60,choking_hand,testbed
selfharm_day_0901_black_lsh_01 - 55of60,choking_hand,testbed
selfharm_day_0901_black_lsh_02 - 55of60,choking_hand,testbed
selfharm_night_0901_black_lsh_01 - 51of60,choking_hand,testbed
selfharm_night_0901_black_lsh_02 - 51of60,choking_hand,testbed
selfharm_night_0901_black_lsh_01 - 52of60,choking_hand,testbed
selfharm_night_0901_black_lsh_02 - 52of60,choking_hand,testbed
selfharm_night_0901_black_lsh_01 - 53of60,choking_hand,testbed
selfharm_night_0901_black_lsh_02 - 53of60,choking_hand,testbed
selfharm_night_0901_black_lsh_01 - 54of60,choking_hand,testbed
selfharm_night_0901_black_lsh_02 - 54of60,choking_hand,testbed
selfharm_night_0901_black_lsh_01 - 55of60,choking_hand,testbed
selfharm_night_0901_black_lsh_02 - 55of60,choking_hand,testbed
selfharm_day_0901_black_lsh_01 - 56of60,biting,testbed
selfharm_day_0901_black_lsh_02 - 56of60,biting,testbed
selfharm_day_0901_black_lsh_01 - 57of60,biting,testbed
selfharm_day_0901_black_lsh_02 - 57of60,biting,testbed
selfharm_day_0901_black_lsh_01 - 58of60,biting,testbed
selfharm_day_0901_black_lsh_02 - 58of60,biting,testbed
selfharm_day_0901_black_lsh_01 - 59of60,biting,testbed
selfharm_day_0901_black_lsh_02 - 59of60,biting,testbed
selfharm_day_0901_black_lsh_01 - 60of60,biting,testbed
selfharm_day_0901_black_lsh_02 - 60of60,biting,testbed
selfharm_night_0901_black_lsh_01 - 56of60,biting,testbed
selfharm_night_0901_black_lsh_02 - 56of60,biting,testbed
selfharm_night_0901_black_lsh_01 - 57of60,biting,testbed
selfharm_night_0901_black_lsh_02 - 57of60,biting,testbed
selfharm_night_0901_black_lsh_01 - 58of60,biting,testbed
selfharm_night_0901_black_lsh_02 - 58of60,biting,testbed
selfharm_night_0901_black_lsh_01 - 59of60,biting,testbed
selfharm_night_0901_black_lsh_02 - 59of60,biting,testbed
selfharm_night_0901_black_lsh_01 - 60of60,biting,testbed
selfharm_night_0901_black_lsh_02 - 60of60,biting,testbed
selfharm_day_1123_white_lsh_01 - 1of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 1of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 2of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 2of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 3of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 3of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 4of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 4of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 5of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 5of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_01 - 1of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 1of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_01 - 2of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 2of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_01 - 3of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 3of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_01 - 4of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 4of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_01 - 5of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 5of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 11of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 11of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 12of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 12of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 13of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 13of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 14of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 14of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 15of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 15of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 11of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 11of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 12of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 12of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 13of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 13of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 14of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 14of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 15of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 15of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 6of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 6of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 7of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 7of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 8of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 8of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 9of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 9of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 10of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_02 - 10of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_01 - 6of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 6of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 7of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 8of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_01 - 9of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 9of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_01 - 10of55,scratching_neck,testbed
selfharm_night_1123_white_lsh_02 - 10of55,scratching_neck,testbed
selfharm_day_1123_white_lsh_01 - 16of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 16of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 17of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 17of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 18of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 18of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 19of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 19of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 20of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_02 - 20of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 16of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 16of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 17of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 17of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 18of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 18of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 19of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 19of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_01 - 20of55,scratching_arm,testbed
selfharm_night_1123_white_lsh_02 - 20of55,scratching_arm,testbed
selfharm_day_1123_white_lsh_01 - 21of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_02 - 21of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_01 - 22of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_02 - 22of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_01 - 23of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_02 - 23of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_01 - 24of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_02 - 24of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_01 - 25of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_02 - 25of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_01 - 21of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_02 - 21of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_01 - 22of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_02 - 22of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_01 - 23of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_02 - 23of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_01 - 24of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_02 - 24of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_01 - 25of55,hittinghead_wall,testbed
selfharm_night_1123_white_lsh_02 - 25of55,hittinghead_wall,testbed
selfharm_day_1123_white_lsh_01 - 26of55,punching_wall,testbed
selfharm_day_1123_white_lsh_02 - 26of55,punching_wall,testbed
selfharm_day_1123_white_lsh_01 - 27of55,punching_wall,testbed
selfharm_day_1123_white_lsh_02 - 27of55,punching_wall,testbed
selfharm_day_1123_white_lsh_01 - 28of55,punching_wall,testbed
selfharm_day_1123_white_lsh_02 - 28of55,punching_wall,testbed
selfharm_day_1123_white_lsh_01 - 29of55,punching_wall,testbed
selfharm_day_1123_white_lsh_02 - 29of55,punching_wall,testbed
selfharm_day_1123_white_lsh_01 - 30of55,punching_wall,testbed
selfharm_day_1123_white_lsh_02 - 30of55,punching_wall,testbed
selfharm_night_1123_white_lsh_01 - 26of55,punching_wall,testbed
selfharm_night_1123_white_lsh_02 - 26of55,punching_wall,testbed
selfharm_night_1123_white_lsh_01 - 27of55,punching_wall,testbed
